Date,2-year,5-year,10-year,T10Y2Y,VIXCLS,DJI Adj Close,DJI Volume,NDAQ Adj Close,NDAQ Volume,SPX Adj Close,SPX Volume,RUT Adj Close,RUT Volume,Adj Close,Information Technology Adj Close,Information Technology Volume
2014-10-28,0.42,1.53,2.3,1.88,14.39,17005.75,83870000,4564.2900390625,1966920000,1985.050048828125,3653260000,1149.449951171875,3653260000,23.693805694580078,90.52098846435547,277700
2014-10-29,0.48,1.61,2.34,1.86,15.15,16974.310546875,76450000,4549.22998046875,2184050000,1982.300048828125,3740350000,1146.3699951171875,3740350000,23.826995849609375,90.27668762207031,332200
2014-10-30,0.48,1.58,2.32,1.84,14.52,17195.419921875,80180000,4566.14013671875,2034960000,1994.6500244140625,3586150000,1155.77001953125,3586150000,23.74708366394043,90.64763641357422,194300
2014-10-31,0.5,1.62,2.35,1.85,14.03,17390.51953125,121610000,4630.740234375,2424360000,2018.050048828125,4292290000,1173.510009765625,4292290000,23.973495483398438,92.27621459960938,273900
2014-11-03,0.52,1.63,2.36,1.84,14.73,17366.240234375,80030000,4638.91015625,2033000000,2017.81005859375,3555440000,1170.199951171875,3555440000,24.284263610839844,92.64716339111328,362000
2014-11-04,0.52,1.63,2.35,1.83,14.89,17383.83984375,81390000,4623.64013671875,1939320000,2012.0999755859375,3956260000,1165.4200439453125,3956260000,24.10668182373047,92.7104721069336,232600
2014-11-05,0.52,1.63,2.36,1.84,14.17,17484.529296875,76030000,4620.72021484375,2001870000,2023.5699462890625,3766590000,1167.0699462890625,3766590000,24.16439437866211,92.90953826904297,306600
2014-11-06,0.54,1.67,2.39,1.85,13.67,17554.470703125,70670000,4638.47021484375,1986820000,2031.2099609375,3669770000,1171.8599853515625,3669770000,24.233501434326172,92.99095916748047,360300
2014-11-07,0.51,1.6,2.32,1.81,13.12,17573.9296875,82860000,4632.52978515625,1978830000,2031.9200439453125,3704280000,1173.3199462890625,3704280000,24.302621841430664,92.98193359375,511200
2014-11-10,0.55,1.65,2.38,1.83,12.67,17613.740234375,71430000,4651.6201171875,1830010000,2038.260009765625,3284940000,1179.5699462890625,3284940000,24.262487411499023,93.298583984375,192800
2014-11-11,,,,1.83,12.92,17614.900390625,52880000,4660.56005859375,1663690000,2039.6800537109375,2958320000,1179.9599609375,2958320000,24.45644760131836,93.40715026855469,173300
2014-11-12,0.55,1.65,2.37,1.82,13.02,17612.19921875,75980000,4675.14013671875,1773060000,2038.25,3246650000,1186.469970703125,3246650000,24.802001953125,93.66048431396484,203600
2014-11-13,0.53,1.64,2.35,1.82,13.79,17652.7890625,80540000,4680.14013671875,1857580000,2039.3299560546875,3455270000,1175.4200439453125,3455270000,25.152019500732422,93.96809387207031,263600
2014-11-14,0.54,1.62,2.32,1.78,13.31,17634.740234375,72850000,4688.5400390625,1739950000,2039.8199462890625,3227130000,1173.81005859375,3227130000,25.45521354675293,94.62857055664062,192500
2014-11-17,0.54,1.64,2.34,1.8,13.99,17647.75,70330000,4671.0,1695070000,2041.3199462890625,3152890000,1164.22998046875,3152890000,25.41285514831543,94.2938232421875,246000
2014-11-18,0.53,1.63,2.32,1.79,13.86,17687.8203125,87420000,4702.43994140625,1655760000,2051.800048828125,3416190000,1170.280029296875,3416190000,25.742807388305664,94.82759857177734,247200
2014-11-19,0.54,1.66,2.36,1.82,13.96,17685.73046875,73780000,4675.7099609375,1641560000,2048.719970703125,3390850000,1157.68994140625,3360850000,25.564456939697266,94.1490478515625,320200
2014-11-20,0.53,1.64,2.34,1.81,13.58,17719.0,77740000,4701.8701171875,1667330000,2052.75,3128290000,1170.75,3128290000,25.93007469177246,94.7733154296875,189100
2014-11-21,0.53,1.63,2.31,1.78,12.9,17810.060546875,140940000,4712.97021484375,1854340000,2063.5,3916420000,1172.4200439453125,3916420000,25.965740203857422,94.9995346069336,336200
2014-11-24,0.53,1.62,2.3,1.77,12.62,17817.900390625,85510000,4754.89013671875,1568130000,2069.409912109375,3128060000,1186.93994140625,3128060000,26.44729232788086,95.72335052490234,271800
2014-11-25,0.51,1.58,2.27,1.76,12.25,17814.939453125,88190000,4758.25,1720140000,2067.030029296875,3392940000,1186.3299560546875,3392940000,26.21766471862793,95.78668975830078,249000
2014-11-26,0.53,1.56,2.24,1.71,12.07,17827.75,67450000,4787.31982421875,1362930000,2072.830078125,2745260000,1190.6199951171875,2745260000,26.529783248901367,96.6190414428711,327900
2014-11-28,0.47,1.49,2.18,1.71,13.33,17828.240234375,80470000,4791.6298828125,998600000,2067.56005859375,2504640000,1173.22998046875,2504640000,26.514177322387695,96.88141632080078,135600
2014-12-01,0.49,1.52,2.22,1.73,14.29,17776.80078125,86390000,4727.35009765625,1893600000,2053.43994140625,4159010000,1154.050048828125,4159010000,25.653635025024414,95.6961898803711,310900
2014-12-02,0.55,1.59,2.28,1.73,12.85,17879.55078125,81970000,4755.81005859375,1839170000,2066.550048828125,3686650000,1168.449951171875,3686650000,25.555538177490234,96.02190399169922,363000
2014-12-03,0.57,1.61,2.29,1.72,12.47,17912.619140625,99400000,4774.47021484375,1734510000,2074.330078125,3612680000,1179.010009765625,3612680000,25.845359802246094,96.51951599121094,214800
2014-12-04,0.55,1.59,2.25,1.7,12.38,17900.099609375,76270000,4769.43994140625,1724090000,2071.919921875,3408340000,1173.010009765625,3408340000,25.747262954711914,96.57379913330078,231400
2014-12-05,0.65,1.69,2.31,1.66,11.82,17958.7890625,79110000,4780.759765625,1767100000,2075.3701171875,3419620000,1182.4300537109375,3419620000,25.63802146911621,96.61001586914062,306200
2014-12-08,0.64,1.67,2.26,1.62,14.21,17852.48046875,88680000,4740.68994140625,1966770000,2060.31005859375,3800990000,1167.2099609375,3800990000,25.058387756347656,95.32524871826172,363100
2014-12-09,0.64,1.63,2.22,1.58,14.89,17801.19921875,100400000,4766.47021484375,1950330000,2059.820068359375,3970150000,1188.06005859375,3970150000,25.441843032836914,95.86812591552734,365800
2014-12-10,0.59,1.58,2.18,1.59,18.53,17533.150390625,115100000,4684.02001953125,1850810000,2026.1400146484375,4114440000,1161.8599853515625,4114440000,24.958053588867188,94.30288696289062,543600
2014-12-11,0.62,1.62,2.19,1.57,20.08,17596.33984375,90100000,4708.16015625,1873050000,2035.3299560546875,3917950000,1166.9599609375,3917950000,24.884489059448242,94.76429748535156,277300
2014-12-12,0.56,1.53,2.1,1.54,21.08,17280.830078125,121950000,4653.60009765625,1888870000,2002.3299560546875,4157650000,1152.43994140625,4157650000,24.463132858276367,93.33477783203125,334500
2014-12-15,0.6,1.58,2.12,1.52,20.42,17180.83984375,114050000,4605.16015625,2143610000,1989.6300048828125,4361990000,1140.300048828125,4361990000,24.12872886657715,92.7104721069336,544400
2014-12-16,0.58,1.53,2.07,1.49,23.57,17068.869140625,116640000,4547.830078125,2231670000,1972.739990234375,4958680000,1139.3699951171875,4958680000,23.79877281188965,91.44385528564453,585700
2014-12-17,0.62,1.61,2.14,1.52,19.44,17356.869140625,118220000,4644.31005859375,2279930000,2012.8900146484375,4942370000,1174.8399658203125,4912370000,24.391794204711914,93.33477783203125,301400
2014-12-18,0.67,1.68,2.22,1.55,16.81,17778.150390625,123940000,4748.39990234375,2172260000,2061.22998046875,4703380000,1192.1600341796875,4703380000,25.114112854003906,94.95427703857422,609600
2014-12-19,0.67,1.66,2.17,1.5,16.49,17804.80078125,343690000,4765.3798828125,3287920000,2070.64990234375,6465530000,1195.9599609375,6465530000,24.9201602935791,95.10807800292969,280900
2014-12-22,0.71,1.67,2.17,1.46,15.25,17959.439453125,98460000,4781.419921875,1720070000,2078.5400390625,3369520000,1201.8599853515625,3369520000,25.17876434326172,96.12142181396484,367400
2014-12-23,0.73,1.76,2.26,1.53,14.8,18024.169921875,82890000,4765.419921875,1590820000,2082.169921875,3043950000,1202.43994140625,3043950000,25.089597702026367,96.35665893554688,319600
2014-12-24,0.73,1.76,2.27,1.54,14.37,18030.2109375,42870000,4773.47021484375,729750000,2081.8798828125,1416980000,1206.780029296875,1416980000,24.971439361572266,96.35665893554688,270700
2014-12-26,0.73,1.75,2.25,1.52,14.5,18053.7109375,52570000,4806.85986328125,930220000,2088.77001953125,1735230000,1215.2099609375,1735230000,25.41285514831543,96.70952606201172,196800
2014-12-29,0.72,1.72,2.22,1.5,15.06,18038.23046875,53870000,4806.91015625,1227740000,2090.570068359375,2452360000,1219.1099853515625,2452360000,25.395023345947266,96.18477630615234,590100
2014-12-30,0.69,1.68,2.2,1.51,15.92,17983.0703125,47490000,4777.43994140625,1269200000,2080.35009765625,2440280000,1213.050048828125,2440280000,25.085134506225586,95.57857513427734,219900
2014-12-31,0.67,1.65,2.17,1.5,19.2,17823.0703125,82840000,4736.0498046875,1515600000,2058.89990234375,2606070000,1204.699951171875,2606070000,24.60803985595703,94.52908325195312,313200
2015-01-02,0.66,1.61,2.12,1.46,17.79,17832.990234375,76270000,4726.81005859375,1435150000,2058.199951171875,2708700000,1198.800048828125,2708700000,24.37396240234375,94.31190490722656,328000
2015-01-05,0.68,1.57,2.04,1.36,19.92,17501.650390625,116160000,4652.56982421875,1794470000,2020.5799560546875,3799120000,1181.3499755859375,3799120000,23.687301635742188,92.69239807128906,566100
2015-01-06,0.65,1.5,1.97,1.32,21.12,17371.640625,101870000,4592.740234375,2167320000,2002.6099853515625,4460110000,1161.31005859375,4460110000,23.689537048339844,91.49809265136719,486200
2015-01-07,0.62,1.47,1.96,1.34,19.31,17584.51953125,91030000,4650.47021484375,1957950000,2025.9000244140625,3805480000,1175.969970703125,3805480000,24.021713256835938,92.31238555908203,385100
2015-01-08,0.62,1.5,2.03,1.41,17.01,17907.869140625,114890000,4736.18994140625,2105450000,2062.139892578125,3934010000,1196.1300048828125,3934010000,24.944683074951172,94.39336395263672,703200
2015-01-09,0.59,1.45,1.98,1.39,17.55,17737.369140625,93390000,4704.06982421875,1715830000,2044.81005859375,3364140000,1185.6800537109375,3364140000,24.971439361572266,94.1490478515625,422900
2015-01-12,0.56,1.39,1.92,1.36,19.6,17640.83984375,92500000,4664.7099609375,1861960000,2028.260009765625,3456460000,1180.0899658203125,3456460000,24.356124877929688,92.95478057861328,384100
2015-01-13,0.54,1.37,1.91,1.37,20.56,17613.6796875,99360000,4661.5,2162180000,2023.030029296875,4107300000,1180.6400146484375,4107300000,24.572376251220703,92.9366683959961,459300
2015-01-14,0.51,1.33,1.86,1.35,21.48,17427.08984375,109180000,4639.31982421875,2073810000,2011.27001953125,4378680000,1177.06005859375,4378680000,24.478740692138672,92.37574768066406,496500
2015-01-15,0.44,1.22,1.77,1.33,22.39,17320.7109375,94520000,4570.81982421875,1976260000,1992.6700439453125,4276720000,1154.7099609375,4276720000,23.81438636779785,90.96432495117188,427600
2015-01-16,0.49,1.29,1.83,1.34,20.95,17511.5703125,140480000,4634.3798828125,1970520000,2019.4200439453125,4056410000,1176.6500244140625,4056410000,23.62933921813965,91.86000061035156,478700
2015-01-20,0.53,1.31,1.82,1.29,19.89,17515.23046875,119600000,4654.85009765625,1835040000,2022.550048828125,3944340000,1170.25,3944340000,24.23797035217285,92.54763793945312,781800
2015-01-21,0.53,1.35,1.87,1.34,18.85,17554.279296875,95530000,4667.419921875,1847420000,2032.1199951171875,3730070000,1166.25,3730070000,24.42300033569336,92.71955871582031,345800
2015-01-22,0.53,1.39,1.9,1.37,16.4,17813.98046875,111980000,4750.39990234375,1996550000,2063.14990234375,4176050000,1190.3699951171875,4176050000,25.058387756347656,94.47476959228516,580200
2015-01-23,0.52,1.33,1.81,1.29,16.66,17672.599609375,97110000,4757.8798828125,1653830000,2051.820068359375,3573560000,1188.9300537109375,3573560000,25.187686920166016,94.7371597290039,493200
2015-01-26,0.54,1.36,1.83,1.29,15.52,17678.69921875,87220000,4771.759765625,1717510000,2057.090087890625,3465760000,1200.739990234375,3465760000,25.21443748474121,94.45668029785156,415900
2015-01-27,0.54,1.34,1.83,1.29,17.22,17387.2109375,135940000,4681.5,1954160000,2029.550048828125,3329810000,1194.6600341796875,3329810000,24.331600189208984,91.72431182861328,606000
2015-01-28,0.5,1.25,1.73,1.23,20.44,17191.369140625,115980000,4637.990234375,2118680000,2002.1600341796875,4067530000,1175.1199951171875,4067530000,25.707134246826172,91.59764099121094,482200
2015-01-29,0.51,1.28,1.77,1.26,18.76,17416.849609375,111690000,4683.41015625,2110710000,2021.25,4127140000,1190.1800537109375,4127140000,26.507490158081055,92.49336242675781,691000
2015-01-30,0.47,1.18,1.68,1.21,20.97,17164.94921875,168560000,4635.240234375,2264230000,1994.989990234375,4568650000,1165.3900146484375,4538650000,26.11957550048828,91.2085952758789,425600
2015-02-02,0.49,1.19,1.68,1.19,19.43,17361.0390625,108090000,4676.68994140625,2006450000,2020.8499755859375,4008330000,1175.510009765625,4008330000,26.44729232788086,92.00477600097656,3656600
2015-02-03,0.52,1.28,1.79,1.27,17.33,17666.400390625,112860000,4727.740234375,2153520000,2050.030029296875,4615900000,1196.989990234375,4615900000,26.451759338378906,93.1447982788086,462800
2015-02-04,0.52,1.29,1.81,1.29,18.33,17673.01953125,102560000,4716.7001953125,2212960000,2041.510009765625,4141920000,1191.43994140625,4141920000,26.654624938964844,93.28954315185547,404900
2015-02-05,0.52,1.3,1.83,1.31,16.85,17884.880859375,79890000,4765.10009765625,2036590000,2062.52001953125,3821990000,1208.7099609375,3821990000,26.844877243041992,94.23954772949219,335500
2015-02-06,0.65,1.48,1.95,1.3,17.29,17824.2890625,93610000,4744.39990234375,2034060000,2055.469970703125,4232970000,1205.4599609375,4232970000,26.618816375732422,93.85954284667969,365700
2015-02-09,0.65,1.49,1.96,1.31,18.55,17729.2109375,81590000,4726.009765625,1654680000,2046.739990234375,3549540000,1195.8299560546875,3549540000,26.795635223388672,93.64238739013672,316900
2015-02-10,0.67,1.52,2.01,1.34,17.23,17868.759765625,89930000,4787.64013671875,1773730000,2068.590087890625,3669850000,1203.1800537109375,3669850000,27.310413360595703,95.05379486083984,323400
2015-02-11,0.67,1.53,2.0,1.33,16.96,17862.140625,89890000,4801.18017578125,1793630000,2068.530029296875,3596860000,1201.550048828125,3596860000,27.950544357299805,95.45191192626953,278600
2015-02-12,0.61,1.5,1.99,1.38,15.34,17972.380859375,117160000,4857.60986328125,2075470000,2088.47998046875,3788350000,1216.27001953125,3788350000,28.304180145263672,96.96285247802734,337500
2015-02-13,0.66,1.53,2.02,1.36,14.69,18019.349609375,85230000,4893.83984375,1942240000,2096.989990234375,3527450000,1223.1300048828125,3527450000,28.442941665649414,97.75000762939453,310300
2015-02-17,0.7,1.62,2.14,1.44,15.8,18047.580078125,98760000,4899.27001953125,1751490000,2100.340087890625,3361750000,1225.010009765625,3361750000,28.61080551147461,97.79523468017578,317500
2015-02-18,0.62,1.52,2.07,1.45,15.45,18029.849609375,75090000,4906.35986328125,1684800000,2099.679931640625,3370020000,1227.949951171875,3370020000,28.81000518798828,97.97615051269531,255700
2015-02-19,0.67,1.58,2.11,1.44,15.29,17985.76953125,79130000,4924.7001953125,1592890000,2097.449951171875,3247100000,1227.9100341796875,3247100000,28.749574661254883,98.36524963378906,231300
2015-02-20,0.67,1.61,2.13,1.46,14.3,18140.439453125,111390000,4955.97021484375,1761140000,2110.300048828125,3281600000,1231.7900390625,3281600000,28.984582901000977,98.98951721191406,253400
2015-02-23,0.64,1.56,2.06,1.42,14.56,18116.83984375,83670000,4960.97021484375,1754850000,2109.659912109375,3093680000,1231.8299560546875,3093680000,29.767955780029297,98.98951721191406,359400
2015-02-24,0.6,1.47,1.99,1.39,13.69,18209.189453125,79310000,4968.1201171875,1834890000,2115.47998046875,3199840000,1233.97998046875,3199840000,29.582189559936523,99.23380279541016,305200
2015-02-25,0.61,1.47,1.96,1.35,13.84,18224.5703125,80480000,4967.14013671875,1848560000,2113.860107421875,3312340000,1235.0999755859375,3312340000,28.82567596435547,98.72714233398438,355300
2015-02-26,0.66,1.54,2.03,1.37,13.91,18214.419921875,81500000,4987.89013671875,1905550000,2110.739990234375,3408690000,1239.1099853515625,3408690000,29.190505981445312,99.33332061767578,342800
2015-02-27,0.63,1.5,2.0,1.37,13.34,18132.69921875,101110000,4963.52978515625,1955590000,2104.5,3547380000,1233.3699951171875,3547380000,28.751821517944336,98.80855560302734,818900
2015-03-02,0.66,1.57,2.08,1.42,13.04,18288.630859375,89790000,5008.10009765625,1931110000,2117.389892578125,3409490000,1242.6199951171875,3409490000,28.89281463623047,99.74046325683594,546700
2015-03-03,0.68,1.61,2.12,1.44,13.86,18203.369140625,83830000,4979.89990234375,2018900000,2107.780029296875,3262300000,1234.760009765625,3262300000,28.953256607055664,98.97142028808594,389400
2015-03-04,0.66,1.6,2.12,1.46,14.23,18096.900390625,80900000,4967.14013671875,1824830000,2098.530029296875,3421110000,1230.72998046875,3421110000,28.76971435546875,98.63665771484375,1405200
2015-03-05,0.65,1.57,2.11,1.46,14.04,18135.720703125,75840000,4982.81005859375,1724200000,2101.0400390625,3103030000,1234.31005859375,3103030000,28.292987823486328,98.60047149658203,342300
2015-03-06,0.73,1.7,2.24,1.51,15.2,17856.779296875,113350000,4927.3701171875,1918220000,2071.260009765625,3853570000,1217.52001953125,3853570000,28.335506439208984,97.48762512207031,342600
2015-03-09,0.7,1.66,2.2,1.5,15.06,17995.720703125,85820000,4942.43994140625,1696510000,2079.429931640625,3349090000,1223.5899658203125,3349090000,28.456377029418945,97.89474487304688,328000
2015-03-10,0.7,1.62,2.14,1.44,16.69,17662.939453125,120450000,4859.7900390625,1876010000,2044.1600341796875,3668900000,1208.469970703125,3668900000,27.867725372314453,95.95856475830078,393600
2015-03-11,0.7,1.6,2.11,1.41,16.87,17635.390625,102120000,4849.93994140625,1846020000,2040.239990234375,3406570000,1215.780029296875,3406570000,27.35965347290039,95.43382263183594,351900
2015-03-12,0.67,1.59,2.1,1.43,15.42,17895.220703125,111550000,4893.2900390625,1855110000,2065.949951171875,3405860000,1236.6400146484375,3405860000,27.854297637939453,96.00382232666016,363800
2015-03-13,0.68,1.6,2.13,1.45,16.0,17749.310546875,113620000,4871.759765625,1851410000,2053.39990234375,3498560000,1232.1400146484375,3498560000,27.661815643310547,95.5152359008789,283200
2015-03-16,0.66,1.57,2.1,1.44,15.61,17977.419921875,101760000,4929.509765625,1713480000,2081.18994140625,3295600000,1239.780029296875,3295600000,27.96620750427246,96.66429138183594,331500
2015-03-17,0.7,1.56,2.06,1.36,15.66,17849.080078125,82560000,4937.43017578125,1724370000,2074.280029296875,3221840000,1242.22998046875,3221840000,28.433992385864258,96.76380157470703,268200
2015-03-18,0.57,1.41,1.93,1.36,13.97,18076.189453125,130950000,4982.830078125,1983570000,2099.5,4128210000,1252.1400146484375,4128210000,28.754056930541992,97.93093872070312,239900
2015-03-19,0.63,1.48,1.98,1.35,14.07,17959.029296875,107820000,4992.3798828125,1674970000,2089.27001953125,3305220000,1254.8599853515625,3305220000,28.536945343017578,97.8495101928711,273200
2015-03-20,0.6,1.42,1.93,1.33,13.02,18127.650390625,333870000,5026.419921875,2825670000,2108.10009765625,5554120000,1266.3699951171875,5554120000,28.1788387298584,98.41046142578125,338200
2015-03-23,0.6,1.41,1.92,1.32,13.41,18116.0390625,98030000,5010.97021484375,1608880000,2104.419921875,3267960000,1264.7099609375,3267960000,28.472042083740234,98.43762969970703,252600
2015-03-24,0.58,1.37,1.88,1.3,13.62,18011.140625,87190000,4994.72998046875,1611670000,2091.5,3189820000,1263.4599609375,3189820000,28.355655670166016,98.16616821289062,330300
2015-03-25,0.59,1.41,1.93,1.34,15.44,17718.5390625,106560000,4876.52001953125,2219520000,2061.050048828125,3521140000,1233.8499755859375,3521140000,27.61481475830078,95.47000885009766,352000
2015-03-26,0.61,1.47,2.01,1.4,15.8,17678.23046875,117740000,4863.35986328125,2004960000,2056.14990234375,3510670000,1231.989990234375,3510670000,27.80729866027832,95.5333023071289,411000
2015-03-27,0.58,1.42,1.95,1.37,15.07,17712.66015625,103220000,4891.22021484375,1678650000,2061.02001953125,3008550000,1240.4100341796875,3008550000,27.585710525512695,95.76858520507812,263900
2015-03-30,0.58,1.41,1.96,1.38,14.51,17976.310546875,104040000,4947.43994140625,1778520000,2086.239990234375,2917690000,1257.800048828125,2917690000,28.284040451049805,96.85429382324219,445600
2015-03-31,0.56,1.37,1.94,1.38,15.29,17776.119140625,119470000,4900.8798828125,1837660000,2067.889892578125,3376550000,1252.77001953125,3376550000,27.84981918334961,96.3747329711914,1034300
2015-04-01,0.55,1.32,1.87,1.32,15.11,17698.1796875,103360000,4880.22998046875,1874960000,2059.68994140625,3543270000,1251.7099609375,3543270000,27.80953598022461,95.60572814941406,470000
2015-04-02,0.55,1.35,1.92,1.37,14.67,17763.240234375,87370000,4886.93994140625,1563670000,2066.9599609375,3095960000,1255.6600341796875,3095960000,28.049020767211914,95.5966796875,537900
2015-04-06,0.51,1.31,1.92,1.41,14.74,17880.849609375,100850000,4917.31982421875,1737560000,2080.6201171875,3302970000,1260.5400390625,3302970000,28.503379821777344,96.4924087524414,296300
2015-04-07,0.52,1.32,1.89,1.37,14.78,17875.419921875,72150000,4910.22998046875,1572940000,2076.330078125,3065510000,1253.3599853515625,3065510000,28.203462600708008,96.3838119506836,410600
2015-04-08,0.54,1.35,1.92,1.38,13.98,17902.509765625,76820000,4950.81982421875,1714210000,2081.89990234375,3265330000,1262.7099609375,3265330000,28.111690521240234,96.72761535644531,234800
2015-04-09,0.56,1.4,1.97,1.41,13.09,17958.73046875,86740000,4974.56005859375,1729750000,2091.179931640625,3172360000,1259.1099853515625,3172360000,28.326553344726562,97.1257095336914,233100
2015-04-10,0.57,1.41,1.96,1.39,12.58,18057.650390625,116410000,4995.97998046875,1494240000,2102.06005859375,3156200000,1264.77001953125,536200000,28.447416305541992,97.55094909667969,174700
2015-04-13,0.54,1.38,1.94,1.4,13.94,17977.0390625,120090000,4988.25,1544190000,2092.429931640625,2908420000,1265.5899658203125,2908420000,28.39146614074707,97.14383697509766,267600
2015-04-14,0.53,1.34,1.9,1.37,13.67,18036.69921875,82830000,4977.2900390625,1571360000,2095.840087890625,3301270000,1265.3499755859375,3301270000,28.26836585998535,96.79093933105469,322900
2015-04-15,0.51,1.33,1.91,1.4,12.84,18112.609375,113610000,5011.02001953125,1795530000,2106.6298828125,4013760000,1275.3499755859375,4013760000,28.375802993774414,97.66857147216797,320000
2015-04-16,0.5,1.31,1.9,1.4,12.6,18105.76953125,89520000,5007.7900390625,1662850000,2104.989990234375,3434120000,1272.9000244140625,3434120000,28.239269256591797,97.46952056884766,260800
2015-04-17,0.51,1.31,1.87,1.36,13.89,17826.30078125,138860000,4931.81005859375,1985190000,2081.179931640625,3627600000,1251.8599853515625,3627600000,27.921449661254883,95.97667694091797,280400
2015-04-20,0.55,1.33,1.9,1.35,13.3,18034.9296875,103160000,4994.60009765625,1646340000,2100.39990234375,3000160000,1264.9200439453125,3000160000,28.559329986572266,97.5418930053711,301700
2015-04-21,0.55,1.35,1.92,1.37,13.25,17949.58984375,95180000,5014.10009765625,1721260000,2097.2900390625,3243410000,1264.1500244140625,3243410000,28.404895782470703,97.62333679199219,215500
2015-04-22,0.57,1.41,1.99,1.42,12.71,18038.26953125,91260000,5035.169921875,1696380000,2107.9599609375,3348480000,1265.47998046875,3348480000,28.787620544433594,98.56428527832031,256900
2015-04-23,0.55,1.37,1.96,1.41,12.48,18058.689453125,100240000,5056.06005859375,1858620000,2112.929931640625,3636670000,1271.5400390625,3636670000,29.022634506225586,98.79948425292969,238500
2015-04-24,0.54,1.34,1.93,1.39,12.29,18080.140625,119130000,5092.080078125,1895150000,2117.68994140625,3375780000,1267.5400390625,3375780000,29.159164428710938,99.36046600341797,253400
2015-04-27,0.54,1.36,1.94,1.4,13.12,18037.970703125,121110000,5060.25,2172470000,2108.919921875,3438750000,1252.699951171875,3438750000,29.689620971679688,99.5866470336914,601000
2015-04-28,0.56,1.39,2.0,1.44,12.41,18110.140625,124930000,5055.419921875,2032500000,2114.760009765625,3546270000,1259.3599853515625,3546270000,29.221834182739258,99.6952133178711,237700
2015-04-29,0.56,1.43,2.06,1.5,13.39,18035.529296875,102080000,5023.64013671875,1871300000,2106.85009765625,4074970000,1246.949951171875,4074970000,28.792102813720703,99.23380279541016,226900
2015-04-30,0.58,1.43,2.05,1.47,14.55,17840.51953125,129180000,4941.419921875,2269290000,2085.510009765625,4509680000,1220.1300048828125,4509680000,28.01097297668457,97.6142807006836,226700
2015-05-01,0.6,1.5,2.12,1.52,12.7,18024.060546875,91700000,5005.39013671875,1854400000,2108.2900390625,3379390000,1228.1099853515625,3379390000,28.861480712890625,98.86286163330078,291100
2015-05-04,0.6,1.51,2.16,1.56,12.85,18070.400390625,86010000,5016.93017578125,1668200000,2114.489990234375,3091580000,1233.219970703125,3091580000,28.805526733398438,98.93522644042969,246800
2015-05-05,0.62,1.54,2.19,1.57,14.31,17928.19921875,95340000,4939.330078125,2069490000,2089.4599609375,3793950000,1215.4200439453125,3793950000,28.156452178955078,97.38809967041016,239200
2015-05-06,0.65,1.58,2.25,1.6,15.15,17841.98046875,100430000,4919.64013671875,2144620000,2080.14990234375,3792210000,1219.3599853515625,3792210000,27.97963523864746,96.8362045288086,263300
2015-05-07,0.63,1.55,2.18,1.55,15.13,17924.060546875,80920000,4945.5400390625,2042960000,2088.0,3676640000,1225.5400390625,3676640000,28.15269660949707,97.53285217285156,222800
2015-05-08,0.59,1.5,2.16,1.57,12.86,18191.109375,94960000,5003.5498046875,1978760000,2116.10009765625,3399440000,1234.9300537109375,3399440000,28.683120727539062,98.9080810546875,182400
2015-05-11,0.62,1.59,2.28,1.66,13.85,18105.169921875,86050000,4993.56982421875,1731390000,2105.330078125,2992670000,1235.8299560546875,2992670000,28.39093589782715,98.51905822753906,458700
2015-05-12,0.61,1.58,2.28,1.67,13.86,18068.23046875,89270000,4976.18994140625,1705870000,2099.1201171875,3139520000,1233.1300048828125,3139520000,28.28980255126953,98.00332641601562,248200
2015-05-13,0.59,1.57,2.27,1.68,13.76,18060.490234375,85180000,4981.68994140625,1672260000,2098.47998046875,3374260000,1232.280029296875,3374260000,28.321264266967773,98.47380828857422,194200
2015-05-14,0.56,1.51,2.23,1.67,12.74,18252.240234375,91580000,5050.7998046875,1741970000,2121.10009765625,3225740000,1245.1099853515625,3225740000,28.982038497924805,100.03903198242188,236800
2015-05-15,0.55,1.46,2.14,1.59,12.38,18272.560546875,108220000,5048.2900390625,1667260000,2122.72998046875,3092080000,1243.949951171875,3092080000,28.941591262817383,99.75856018066406,183200
2015-05-18,0.58,1.54,2.23,1.65,12.73,18298.880859375,79080000,5078.43994140625,1643870000,2129.199951171875,2888190000,1257.52001953125,2888190000,29.2607421875,100.2742691040039,280700
2015-05-19,0.63,1.6,2.27,1.64,12.85,18312.390625,87200000,5070.02978515625,1750980000,2127.830078125,3296030000,1255.6600341796875,3296030000,29.23377227783203,100.14759826660156,249800
2015-05-20,0.6,1.57,2.26,1.66,12.88,18285.400390625,80190000,5071.740234375,1786830000,2125.85009765625,3025880000,1257.739990234375,3025880000,29.23151969909668,100.12044525146484,206000
2015-05-21,0.6,1.53,2.19,1.59,12.11,18285.740234375,84270000,5090.7900390625,1683670000,2130.820068359375,3070460000,1256.739990234375,3070460000,29.53044319152832,100.46427917480469,236600
2015-05-22,0.64,1.57,2.21,1.57,12.13,18232.01953125,78890000,5089.35986328125,1544920000,2126.06005859375,2571860000,1252.219970703125,2571860000,29.788904190063477,100.5004653930664,189600
2015-05-26,0.64,1.54,2.14,1.5,14.06,18041.5390625,109440000,5032.75,1731950000,2104.199951171875,3342130000,1238.760009765625,3342130000,29.132631301879883,99.10714721679688,291700
